,Lyrics,label,y,total_score,pos_neg
177,제법 잘 어울려요 그대가 보이네요 오늘도 시간이죠 언제나 젖은 머리로 스쳐가죠 살짝 미소 지은 건가요 알아챈 건가요 아침을 닮은 그대 향기가 사로잡죠난 궁금한 많죠 그대 이름 그대의 목소리 온종일 상상해요 그대 곁에 서두르진 않을 거예요 한 걸음 한 걸음씩 그대가 느끼게 사랑을 시작할까요 내일 아침 어쩌면 말할지도 모르죠 한 번 만나 볼래요 물기 어린 나무 사이로 햇살이 부서지는 거리 투명한 얼굴이 왠지 보여요 기분 좋은 일이 있나요 가벼워 보이는 발걸음 살며시 부는 바람을 타고난 다가가죠 망설였었지만 오늘은 꼭 얘기할래요 눈이 예쁘다고 좋아한다고 서투르고 어색하지만 천천히 알아가요 시작해봐요 거 봐요 웃을 거면서 마음을 알면서 잘 해낼 수 있겠죠 제법 잘 어울려요 서두르진 않을 거예요 걸음 걸음씩 그대가 느끼게 사랑을 시작할까요 곁엔 언제나 있어줄게요 변치 않을 거예요 제법 어울려요,0,1,0.385,0
178,세상 사람들 정답을 알긴 할까 힘든 일은 한 번에 일어날까 나에게 실망한 하루 눈물이 보이기 싫어 의미 없이 밤 하늘만 바라봐작게 열어둔 문틈 사이로 슬픔 보다 큰 외로움이 다가와 수고했어 오늘도 슬픔에 관심 없대 도난 늘 응원해 수고했어 오늘도 빛이 있다고 분명 있다고 믿었던 길마저 흐릿해져 점점 수고했어 오늘도 슬픔에 관심 없대 도난 늘 응원해 슬픔에 관심 없대 도난 늘 응원해,0,1,0.389,0
179,꽤 오래된 스니커즈 허름한 편안함 만나러 가는 길 은 설렘 걸음이 빨라져 음 너와 둘이서 걸으면 말아 왠지 좋은 데로 가는 기분이야 어디라도 좋은 바람이 분다 웃는다 햇살은 부서진다 공기가 달다 좋다 청춘은 빛난다 반짝여라 젊은 반짝여라 사랑 늘 거닐던 거리 익숙한 다정함 고개 돌려보면 옆얼굴 나도 모르게 웃곤 하음 얘기를 들으면 말이야 왠지 좋은 일이 생길 같아져 언제라도 바람이 분다 웃는다 햇살은 부서진다 공기가 달다 좋다 청춘은 빛난다 반짝여라 젊은 사랑 만세 멋진 날이야 멋진 날이야 멋진 일이야 일이야 너와 오늘이 푸르게 반짝여 손잡아 볼까 가만히 입 맞춰 볼까 가만히 라 젊은 청춘 바람이 분다 웃는다 햇살은 부서진다 공기가 달다 좋다 청춘은 빛난다 사랑 꽤 오래된 스니커즈 허름한 편안함 만나러 가는 길 은 맑음 오늘이 기다려,0,1,0.6,1
180,왔던 얼굴을 기억해멈춰있던 맘을 밉게도 고장 가슴을 환한 미소가 쉽게도 연 사람이 된 못났던 추억들이 기억조차 안 나나를 꼭 잡은 손이 봄처럼 따뜻해서 꿈처럼 맘은 그대 곁에 가만히 멈춰서 요란 순간도 깨지 않는 끝없는 꿈을 꿔요 숨처럼 곁에 항상 쉬며 있어주면 당신보다 나은 것을 잘하는 것보다 나은 것은 없습니다 꿈처럼 맘은 그대 품에 가만히 안겨있죠 한순간도 깨지 않는 끝없는 꿈을 가죠 숨처럼 곁에 항상 쉬며 있어주면 나은 것보다 것보다 것을 것을 잘하는,0,1,0.667,1
181,썸 위업 릴 보이 긱스 가끔씩 나도 모르게 짜증이나 향한 맘은 변하지 않았는데 이상한 걸까 힘들게 지내고 있었어 텅 빈 방 멍하니 뒤척이다 티브이에는 어제 본 드라마 잠이 때까지 한 번도 울리지 않는 핸드폰을 들고 요즘 거인 거 아닌 거 너니 거인 거 아닌 나이게 사이인 건지 사실 헷갈려 무뚝뚝하게 굴지나 연인인 연인 아닌 연인 나만 볼 애매하게 대하는 때로는 친구 같다는 말이 괜히 요즘 듣기 싫어졌어 매일 아침 문자에 눈을 뜨고 하루 끝에는 목소리에 잠들고 파주 말에는 많은 사람 속에서 보란 듯이 끌어안고 싶어 요즘 거인 너니 때로는 친구 같다는 말이 괜히 듣기 싫어졌어 별로야 별로야 근데 너뿐이야 너뿐이야 분명하게 선을 그어줘 뒤로 빼지 말고 사랑한다 고백해 줘 여전히친구인척 연인인 척 행동하는 모습을 전부다 돌이켜 생각할수록 진심이 궁금해지는 소녀 못해 무엇도 어쩌면 기적을 바라지 숫자 카드 맞추기 놀이 확실한 표현을 원하지만 미소 띤 표정에 잊어버리지 너니 순진한 척 웃지만 말고 그만 솔직하게 굴어봐 티 맘속에 놔두고 한 눈 팔지 마 너야말로 알면서 딴청 피우지 마피 곤하게 힘 빼지 말고 어서 말해줘 사랑한단 말이야,0,1,0.467,0
182,알고 있지 오늘따라 그대가 이러는지 얼굴은 빨개지고 눈빛도 이상하고 집에 안 가고 가만있어 오늘 밤을 내내 기다렸어 투박한 두 손에 온몸을 맡겨줘요 할 있어요 쓰다 쓰다 쓰다 다담 해볼까요 토닥토닥 토닥토닥 토다닥디다리디독 해드릴까요 쓸데없던 손이 용도일 줄이야 외로워 미칠 때마다 불러줘요 맙소사 그대 그대 귓가에 귓가에 들리는 목소리 알았어요를 보든 뭘 보든 식사 중이든 뭘 먹든 운전 중이든 언제라도 다담 해볼까요 토닥토닥 토다닥디다리디독 해드릴까요 쓸데 없던 손이 용도일 줄이야 외로워 미칠 때마다 불러줘요 다담 해볼까요토닥토닥토닥토닥토다닥디다리디독 해드릴까요 오갈 데 없던 나에게도 날이 올 줄이야 외로워 미칠 때마다 밤이 그대 두 볼이 빨개질 불러줘요,0,1,0.286,0
183,안녕 쉽지 않죠 바쁘죠 이렇게까지 해야 싶죠 바라는 더럽게 많죠그렇죠쉬고 싶죠 시끄럽죠 성가 시죠 집에 가고 싶죠 집게 있는데도 집에 가고 싶을 그럴 땐 노래를 초콜릿처럼 꺼내 먹어요 피곤해도 아침 점심밥 챙겨 먹어요 이따 칭찬해줄게요 보고 싶어 많이 좋아해요 많이 안아주고 싶어요 사랑 사랑 비슷한 어쩌면 사랑해요 배고플 땐 노래를 아침 사과처럼 꺼내 먹어요 피곤해도 아침 점심밥 챙겨 이따 밤에 잠도 잘 올 거예요 힘들어요 아름다워서 알아봐 줘요 흘려보내지 마요 사랑해줘요 놓치지 마요,0,1,0.583,1
184,하고 싶은 것은 당신을 행복하게 만드는 것뿐입니다 하고 싶은 일은 당신을 행복하게 만드는 것뿐입니다 하고 싶은 일은 당신을 행복하게 만드는 것입니다 거짓말을 한다 고 말 하면 당신의 숨어있는 것을 보여 주지만 이것이 사랑이라면 당신에게 죽는 것을 지켜보는 것을 지켜보는 것은 것입니다 어쩌면 말을 들을 수 없지만 근처에 당신의 이론에서 구해 당신의 이론에서 구해주었습니다 저평가에 저평가를 외치게 합니다 진실에서 멀지 않을 수도 있습니다 일은 것뿐만 아니라 일이 것뿐입니다 것입니다 할 수 없다 결코 잘 아는 알고 있습니다 마음을 고치지 마십시오 저평가를 받아들이려면 진실에서 멀리 떨어져 있을 수 없을 아마 파란색에서 볼트를 알지 못했을 때릴 절대 정리하지 않을 은 절대 실망시키지 않을 절대 포기하지,0,1,0.615,1
185,말해줘 말해줘아니야 아니야 늦었어 절대 절대 선한 말을 하지 않는 절대 아니야 아니야 지울래 이러면 안 되지 오락가락 그녀와 오가다니 너는 목소리 그녀인 알고 다정하게 전화받았던 이럴 수가 한말과 똑같아 농담 섞인 얘기까지 언제부터야 이럴 수 있니 믿기를 바라니 너와 이별을 작별을 하긴 싫어 내겐 소중한 너였으니까 나도 싫지만 이번엔 용서할까 고민고민해 봤어 한 번이 두 번이 될 거짓말 잊어잊어 잊을래 사랑이 오겠지 하나라고 믿고 있던 언제나 믿고 있던 너에게 되돌릴 수 없던 후회 베이비 베이비 어서 울고 싶고 부르고 싶고 잡고 싶은 근데 멀어지는 잡으려고 애를 쓰는 맘 왜왜 도대체 맘을 몰라 무엇을 할지 말해줘 주위에 놀 시간을 돌려주는데 소년을 놀릴게요 잠깐만 내게로와 바라봐 돌아봐 베이비 버넌 억울한 너는 가버리겠다고 가지 마 어디부터 어디까지가 너였니 지금도 모르겠어내가 필요하단 말 나뿐이란 말 그녀도 나처럼 믿었니 변명을 이유를 듣기 싫어 화가 눈물이 나와 그냥 모두가 장난이라고 웃으며 말해준다면 좋겠어 너와 이별을 작별을 하긴 싫어내겐 소중한 너였으니까 나도 싫지만 이번엔 용서할까 얘기는 사랑은 여기까지 이대로 모든 끝내내 맘 돌리려고 하지 마 너라면 용서하겠니 말해줘 말해줘아니야 늦었어 결코 작별 인사를 하지 않는 절자는 절자 절자는 절자 없습니다 지울래이 뭐야 뭐야 꿈에도 잠시도 안 볼래 모든 모든 사랑 가져가새로운 사랑이 올,0,1,0.429,0
186,모든 그대를 우울하게 만드는 날이면 노래를 불러보게 아직은 가슴에 불꽃이 남은 대여 지지 말고 싸워주게 라 라 라 후회는 하늘에 날리고라 친구여 새롭게 태어나게 비굴한 인생은 그대에게는 어울리지 않는다네 당당히 고개를 들게 친구여 시작이라네 마음에 가득히 꽃피우고라 친구여 마음껏 웃어보게 빛나는 그대 두 눈동자 속에 푸른 바다가 있네 파도의 노래를 듣게 마음이 부르는 노래 안녕 안녕 안녕히 다시는 울지 않아라 내일은 새롭게 태어나리 사람들의 시선에 맘 쓸 없네 용기 없는 자들의 비겁한 눈초 리에라 마음에 꽃피우면라 내일이 찬란히 빛나고 가슴을 열어두게라 태양은 가슴에서 빛나게,0,1,0.529,1
187,파란 바람이 불어 괜히 설레던 하얗게 빛나던 보게 됐어 스쳐지나 갔지만 스쳐지나 갔지만 까만 눈 속에 까만 눈 속에 바라보는 모습이 당신을 뵙겠습니다 꼭 보게 될 주문을 걸었으니 만날 당신을 볼 수 있을 것이다 오오오 오오오 찾게 될 너는 마법에 빠진 꼭 찾을 매일 꿈속에 보게 될 놀라지는 말아 우연이 아니야 오한 순간이었지만 한순간이었지만 마음 가득히 마음 가득히 까만 눈에 비친 모습이 있어온 오그리고 당신을 만나는 것을 보고 있을 것입니다 주문을 걸었으니 만날 볼 수 있을 것이다 오오오 찾게 너는 마법에 빠진 거 아오 꼭 찾을 보고 것입니다 찾게 너는 마법에 빠진 거 아오 찾을,0,1,0.571,1
188,이건 비밀이야 아무에게도 고백하지 않았던 이야기를 들려주면 큰 눈으로 너는 묻지 와우 와우나 실은 말이야 아득한 미래로부터 날아왔어쏟아질 듯이 빼곡한 별들 사이를 지나 플라이 플라이 플라이 있지 그곳도 사실 바보들 투성이야 매우 반짝이는 건 지금이 하루 눈부셔 아름다워 불꽃놀이는 끝나지 않을 뭐든지 흐린 날이면 거짓말처럼 무섭게 깜깜했지 새침데기 태양은 뜨겁기는커녕 피콕블루 블루 블루 뭐든지 매일매일 제멋대로인 바람결을 땋아서 만든 나침반이 가리킨 그곳에서 발견이 그게 당신입니다 있지 저런 건 자그만 돌멩이야 빛이 건 있잖아 인생은 시원합니다 시원합니다 시간은 많아 이대로면 아마 영원히 살 수 있지 않을까 안녕 주인공 만나러 짜잔 우아하게 등장 하루 눈부셔 아름다워나는 확실히 알아 오늘의 불꽃놀이는 끝나지 않을 우우우 우우우더 놀라운 지금부터야,0,1,0.588,1
189,유난히 고요하던 밤 하늘을 바라보다가 유성처럼 떨어지는 별을 봤지 떨어지는 별을 보고 가슴속의 소원을 빌면 영화처럼 현실이 된다는 얘기 예쁜 여자 친구와 빨간 차도 갖고 싶었지만 너무나 원했던 것은 누구도 모를 덩크 슛 한번 할 수 있다면 평생 단 한 번만이라도 짜릿한 기분을 느낄까 주문을 외워보자 야발라바히기야 야발라바히기야주문을 외워보자 야발라바히기야모하이마모 하여 이루라 꿈을 구웠던 것일까 주위엔 없는데 발 옆엔 주홍색 공 덜렁 덩크 슛 한 번 할 수 있다면 멋질까 하늘을 듯이 주문을 외워보자 야발라바히기야 야발라바히기야한번 될 때까지 오예 발라봐 하기야 모하이마모하이루라,0,1,0.455,0
190,미친 햇빛을 말하려고 합니다 여기서 휴식을 취할 수 있습니다 돈처럼 공기로 갈 수 뜨거운 공기 풍선 그건 그렇고 아기를 돌보아야 합니다 지붕이 없는 방처럼 느껴지면 행복하게 손뼉을 칩니다 행복하다고 느끼면 행복한 박수를 진실이기 당신에게 행복이 무엇인지 알면 행복한 박수 느껴지면 행복한 박수 여기서 하고 싶은 일은 나쁜 소식을 하고 있습니다를 뒤로 잡아난 괜찮아 여기서 시간을 낭비하십시오 지붕이 없는 방처럼 느껴지면 행복하게 손뼉을 칩니다 행복하다고 느끼면 박수를 진실이기 당신에게 행복이 무엇인지 알면 박수 행복하게 할 수 없는 일을 할 없습니다 아래로 지붕이 방처럼 행복하기 행복하다고 느끼면 박수를 진실이기 당신에게 행복,0,1,0.429,0
191,반짝 눈부신 짠하고 나타날 같아 방금 짓궂은 표정 문득 머리 위로 차가운 공기가 흐른다 인사를 할 시작하는 여행자여 안녕 만날 그대로 사랑한 말투 웃음 그대로 생각해보면 똑같은 풍경이 하늘과 바람 복잡한 도시오 그대여 눈을 감으면 늘 여기서 기다리고 있을 테니까 행운을 빌어줘요 웃음을 보여줘요 눈물 은 흘리지 않을게 굿바이 뒤돌아 서지 마요 쉼 없이 달려가요 노래가 멈추지 않도록 수많은 이야기 끝없는 모험만이 그대와 이길 안녕 고마웠어짧았던 너와 계절 끝은 하나의 시작 잔뜩 배낭을 멘 작은 어깨를 두드린다 떠나야 할 숨 가쁜 시간의 강을 건너엇갈린 축의 바람이 분다오 그대 작은 별이 되기를 망설였던 서툰 노래 할 수 행운을 빌어줘요 웃음을 보여줘요 눈물 은 흘리지 않을게 굿바이 뒤돌아 서지 마요 쉼 없이 달려가요 노래가 멈추지 않도록 수많은 이야기 끝없는 모험만이 그대와 이길 행운을 빌어요 빛나기 시작한 별세 차게 부는 바람 눈물 은 흘리지 안을게 굿바이 오랜 시간이 흘러쓰러질 벅찬 날이 서툰 노래가 닿기를 긴 여행의 날들 끝없는 행운만이 그대와 이길,0,1,0.667,1
192,두근거렸지 누군가 뒤를 쫓고 있었고 검은 절벽 끝 발 디딜 곳 없었지 목이 메어 간절히 이름을 되뇌었을 귓가에 울리는 그대의 뜨거운 목소리 그게 구원이었어 마른하늘을 달려 그대에게 안길 수만 있으면 몸 부서진대도 설혹 태양 가까이 날아 두 다리 녹아내린다고 해도 맘 그대 마음속으로 영원토록 달려갈 미웠지 이것밖에 안 돼 보였고 오랜 꿈들이 공허한 어린 날의 착각 같았지 울먹임을 참고 남몰래 이름을 속삭였을 귓가에 울리는 그대의 뜨거운 목소리 그게 희망이었어 마른하늘을 달려나 그대에게 안길 수만 있으면 몸 부서진대도 설 혹 태양 가까이 날아도 다리 녹아내린다고 해도 맘 그대 마음속으로 영원토록 달려갈 허약한 영혼에 힘을 날개를 달수 있다면 마른하늘을 달려나 그대에게 안길 수만 있으면 몸 부서진대도 설 혹 태양 가까이 날아도 다리 녹아내린다고 해도 맘 그대 마음속으로 영원토록 달려갈,0,1,0.667,1
